CIK,Company Name,form,accession_number,filing_date,primary_document,document_url,txt_file_url
0001969285,"MASTERWORKS 256, LLC",1-K,0001493152-24-016747,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969285/000149315224016747/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969285/000149315224016747/0001493152-24-016747.txt
0001969285,"MASTERWORKS 256, LLC",1-SA,0001493152-23-034357,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969285/000149315223034357/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969285/000149315223034357/0001493152-23-034357.txt
0001969303,"MASTERWORKS 257, LLC",1-K,0001493152-24-016748,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969303/000149315224016748/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969303/000149315224016748/0001493152-24-016748.txt
0001969303,"MASTERWORKS 257, LLC",1-SA,0001493152-23-034358,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969303/000149315223034358/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969303/000149315223034358/0001493152-23-034358.txt
0001969274,"MASTERWORKS 258, LLC",1-K,0001493152-24-016749,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969274/000149315224016749/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969274/000149315224016749/0001493152-24-016749.txt
0001969274,"MASTERWORKS 258, LLC",1-SA,0001493152-23-034359,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969274/000149315223034359/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969274/000149315223034359/0001493152-23-034359.txt
0001969275,"MASTERWORKS 259, LLC",1-K,0001493152-24-016750,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969275/000149315224016750/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969275/000149315224016750/0001493152-24-016750.txt
0001969275,"MASTERWORKS 259, LLC",1-SA,0001493152-23-034360,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969275/000149315223034360/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969275/000149315223034360/0001493152-23-034360.txt
0001969209,"MASTERWORKS 260, LLC",1-K,0001493152-24-016751,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969209/000149315224016751/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969209/000149315224016751/0001493152-24-016751.txt
0001969209,"MASTERWORKS 260, LLC",1-SA,0001493152-23-034361,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969209/000149315223034361/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969209/000149315223034361/0001493152-23-034361.txt
0001971653,"MASTERWORKS 261, LLC",1-K,0001493152-24-016752,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971653/000149315224016752/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971653/000149315224016752/0001493152-24-016752.txt
0001971653,"MASTERWORKS 261, LLC",1-SA,0001493152-23-034362,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971653/000149315223034362/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971653/000149315223034362/0001493152-23-034362.txt
0001971651,"MASTERWORKS 262, LLC",1-K,0001493152-24-016753,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971651/000149315224016753/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971651/000149315224016753/0001493152-24-016753.txt
0001971651,"MASTERWORKS 262, LLC",1-SA,0001493152-23-034363,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971651/000149315223034363/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971651/000149315223034363/0001493152-23-034363.txt
0001971649,"MASTERWORKS 263, LLC",1-K,0001493152-24-016754,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971649/000149315224016754/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971649/000149315224016754/0001493152-24-016754.txt
0001971649,"MASTERWORKS 263, LLC",1-SA,0001493152-23-034364,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971649/000149315223034364/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971649/000149315223034364/0001493152-23-034364.txt
0001971655,"MASTERWORKS 264, LLC",1-K,0001493152-24-016613,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971655/000149315224016613/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971655/000149315224016613/0001493152-24-016613.txt
0001971655,"MASTERWORKS 264, LLC",1-SA,0001493152-23-034365,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971655/000149315223034365/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971655/000149315223034365/0001493152-23-034365.txt
0001971654,"MASTERWORKS 265, LLC",1-K,0001493152-24-016614,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971654/000149315224016614/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971654/000149315224016614/0001493152-24-016614.txt
0001971654,"MASTERWORKS 265, LLC",1-SA,0001493152-23-034366,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971654/000149315223034366/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971654/000149315223034366/0001493152-23-034366.txt
0001971650,"MASTERWORKS 266, LLC",1-K,0001493152-24-016615,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971650/000149315224016615/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001971650/000149315224016615/0001493152-24-016615.txt
0001971650,"MASTERWORKS 266, LLC",1-SA,0001493152-23-034367,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971650/000149315223034367/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001971650/000149315223034367/0001493152-23-034367.txt
0001972178,"MASTERWORKS 267, LLC",1-K,0001493152-24-016616,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001972178/000149315224016616/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001972178/000149315224016616/0001493152-24-016616.txt
0001972178,"MASTERWORKS 267, LLC",1-SA,0001493152-23-034368,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001972178/000149315223034368/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001972178/000149315223034368/0001493152-23-034368.txt
0001972177,"MASTERWORKS 268, LLC",1-K,0001493152-24-016617,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001972177/000149315224016617/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001972177/000149315224016617/0001493152-24-016617.txt
0001972177,"MASTERWORKS 268, LLC",1-SA,0001493152-23-034369,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001972177/000149315223034369/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001972177/000149315223034369/0001493152-23-034369.txt
0001974408,"MASTERWORKS 269, LLC",1-K,0001493152-24-016618,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974408/000149315224016618/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974408/000149315224016618/0001493152-24-016618.txt
0001974408,"MASTERWORKS 269, LLC",1-SA,0001493152-23-034370,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974408/000149315223034370/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974408/000149315223034370/0001493152-23-034370.txt
0001974393,"MASTERWORKS 270, LLC",1-K,0001493152-24-016619,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974393/000149315224016619/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974393/000149315224016619/0001493152-24-016619.txt
0001974393,"MASTERWORKS 270, LLC",1-SA,0001493152-23-034371,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974393/000149315223034371/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974393/000149315223034371/0001493152-23-034371.txt
0001974370,"MASTERWORKS 271, LLC",1-K,0001493152-24-016620,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974370/000149315224016620/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974370/000149315224016620/0001493152-24-016620.txt
0001974370,"MASTERWORKS 271, LLC",1-SA,0001493152-23-034372,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974370/000149315223034372/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974370/000149315223034372/0001493152-23-034372.txt
0001974369,"MASTERWORKS 272, LLC",1-K,0001493152-24-016621,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974369/000149315224016621/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974369/000149315224016621/0001493152-24-016621.txt
0001974369,"MASTERWORKS 272, LLC",1-SA,0001493152-23-034373,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974369/000149315223034373/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974369/000149315223034373/0001493152-23-034373.txt
0001974368,"MASTERWORKS 273, LLC",1-K,0001493152-24-016622,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974368/000149315224016622/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974368/000149315224016622/0001493152-24-016622.txt
0001974368,"MASTERWORKS 273, LLC",1-SA,0001493152-23-034374,2023-09-27,form1sa.htm,https://www.sec.gov/Archives/edgar/data/0001974368/000149315223034374/form1sa.htm,https://www.sec.gov/Archives/edgar/data/0001974368/000149315223034374/0001493152-23-034374.txt
0001974364,"MASTERWORKS 274, LLC",1-K,0001493152-24-016623,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974364/000149315224016623/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001974364/000149315224016623/0001493152-24-016623.txt
0001974364,"MASTERWORKS 274, LLC",1-SA,0001493152-23-034375,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974364/000149315223034375/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001974364/000149315223034375/0001493152-23-034375.txt
0001976022,"MASTERWORKS 275, LLC",1-K,0001493152-24-016624,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976022/000149315224016624/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976022/000149315224016624/0001493152-24-016624.txt
0001976022,"MASTERWORKS 275, LLC",1-SA,0001493152-23-034376,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976022/000149315223034376/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976022/000149315223034376/0001493152-23-034376.txt
0001976021,"MASTERWORKS 276, LLC",1-K,0001493152-24-016625,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976021/000149315224016625/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976021/000149315224016625/0001493152-24-016625.txt
0001976021,"MASTERWORKS 276, LLC",1-SA,0001493152-23-034377,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976021/000149315223034377/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976021/000149315223034377/0001493152-23-034377.txt
0001976015,"MASTERWORKS 277, LLC",1-K,0001493152-24-016626,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976015/000149315224016626/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976015/000149315224016626/0001493152-24-016626.txt
0001976015,"MASTERWORKS 277, LLC",1-SA,0001493152-23-034378,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976015/000149315223034378/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976015/000149315223034378/0001493152-23-034378.txt
0001976016,"MASTERWORKS 278, LLC",1-K,0001493152-24-016627,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976016/000149315224016627/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976016/000149315224016627/0001493152-24-016627.txt
0001976016,"MASTERWORKS 278, LLC",1-SA,0001493152-23-034379,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976016/000149315223034379/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976016/000149315223034379/0001493152-23-034379.txt
0001976014,"MASTERWORKS 279, LLC",1-K,0001493152-24-016628,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976014/000149315224016628/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976014/000149315224016628/0001493152-24-016628.txt
0001976014,"MASTERWORKS 279, LLC",1-SA,0001493152-23-034380,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976014/000149315223034380/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976014/000149315223034380/0001493152-23-034380.txt
0001976013,"MASTERWORKS 280, LLC",1-K,0001493152-24-016629,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976013/000149315224016629/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976013/000149315224016629/0001493152-24-016629.txt
0001976013,"MASTERWORKS 280, LLC",1-SA,0001493152-23-034381,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976013/000149315223034381/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976013/000149315223034381/0001493152-23-034381.txt
0001976546,"MASTERWORKS 282, LLC",1-K,0001493152-24-016630,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976546/000149315224016630/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976546/000149315224016630/0001493152-24-016630.txt
0001976546,"MASTERWORKS 282, LLC",1-SA,0001493152-23-034382,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976546/000149315223034382/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976546/000149315223034382/0001493152-23-034382.txt
0001976544,"MASTERWORKS 283, LLC",1-K,0001493152-24-016631,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976544/000149315224016631/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976544/000149315224016631/0001493152-24-016631.txt
0001976544,"MASTERWORKS 283, LLC",1-SA,0001493152-23-034383,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976544/000149315223034383/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976544/000149315223034383/0001493152-23-034383.txt
0001976512,"MASTERWORKS 284, LLC",1-K,0001493152-24-016632,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976512/000149315224016632/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976512/000149315224016632/0001493152-24-016632.txt
0001976512,"MASTERWORKS 284, LLC",1-SA,0001493152-23-034384,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976512/000149315223034384/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976512/000149315223034384/0001493152-23-034384.txt
0001976538,"MASTERWORKS 285, LLC",1-K,0001493152-24-016633,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976538/000149315224016633/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976538/000149315224016633/0001493152-24-016633.txt
0001976538,"MASTERWORKS 285, LLC",1-SA,0001493152-23-034385,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976538/000149315223034385/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976538/000149315223034385/0001493152-23-034385.txt
0001976545,"MASTERWORKS 286, LLC",1-K,0001493152-24-016634,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976545/000149315224016634/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976545/000149315224016634/0001493152-24-016634.txt
0001976545,"MASTERWORKS 286, LLC",1-SA,0001493152-23-034386,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976545/000149315223034386/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976545/000149315223034386/0001493152-23-034386.txt
0001976509,"MASTERWORKS 287, LLC",1-K,0001493152-24-016635,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976509/000149315224016635/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001976509/000149315224016635/0001493152-24-016635.txt
0001976509,"MASTERWORKS 287, LLC",1-SA,0001493152-23-034387,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976509/000149315223034387/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001976509/000149315223034387/0001493152-23-034387.txt
0001977673,"MASTERWORKS 288, LLC",1-K,0001493152-24-016636,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001977673/000149315224016636/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001977673/000149315224016636/0001493152-24-016636.txt
0001977673,"MASTERWORKS 288, LLC",1-SA,0001493152-23-034388,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001977673/000149315223034388/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001977673/000149315223034388/0001493152-23-034388.txt
0001977675,"MASTERWORKS 289, LLC",1-K,0001493152-24-016637,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001977675/000149315224016637/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001977675/000149315224016637/0001493152-24-016637.txt
0001977675,"MASTERWORKS 289, LLC",1-SA,0001493152-23-034389,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001977675/000149315223034389/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001977675/000149315223034389/0001493152-23-034389.txt
